split,world,profile,seed,hazard_multiplier,worker_multiplier,perception_false_negative_rate,success,hazard_recall,inspection_coverage,explored_area_coverage,collisions,collision_rate,safety_cost,constraint_violations,near_misses,restricted_violations,path_length,steps,invalid_actions,shield_interventions
train,site_small,low,94,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,2.5,5,5,0,21.0,24,0,0
train,site_small,medium,94,1.0,1.0,0.1,True,1.0,1.0,0.12,0,0.0,0.0,0,0,0,14.0,18,0,0
train,site_small,high,94,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,2.0,4,4,0,25.0,31,0,0
train,site_medium,low,94,0.75,0.75,0.0,True,1.0,1.0,0.3520408163265306,0,0.0,6.25,12,12,0,81.0,88,0,0
train,site_medium,medium,94,1.0,1.0,0.1,True,1.0,1.0,0.24489795918367346,0,0.0,6.5,13,13,0,52.0,62,0,0
train,site_medium,high,94,1.5,1.5,0.2,True,1.0,1.0,0.2755102040816326,0,0.0,9.0,16,14,2,58.0,73,0,0
train,site_dynamic,low,94,0.75,0.75,0.0,True,1.0,1.0,0.18359375,0,0.0,5.5,11,11,0,50.0,60,0,0
train,site_dynamic,medium,94,1.0,1.0,0.1,True,1.0,1.0,0.2421875,0,0.0,13.0,23,20,3,70.0,85,0,0
train,site_dynamic,high,94,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.73828125,0,0.0,80.5,132,109,23,384.0,400,0,0
train,site_small,low,95,0.75,0.75,0.0,True,1.0,1.0,0.13,0,0.0,0.0,0,0,0,12.0,15,0,0
train,site_small,medium,95,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,0.0,0,0,0,20.0,23,0,0
train,site_small,high,95,1.5,1.5,0.2,True,1.0,1.0,0.12,0,0.0,0.5,1,1,0,12.0,18,0,0
train,site_medium,low,95,0.75,0.75,0.0,True,1.0,1.0,0.29591836734693877,0,0.0,4.0,8,8,0,63.0,70,0,0
train,site_medium,medium,95,1.0,1.0,0.1,True,1.0,1.0,0.21428571428571427,0,0.0,4.25,6,4,2,46.0,55,0,0
train,site_medium,high,95,1.5,1.5,0.2,True,1.0,1.0,0.32142857142857145,0,0.0,11.75,23,23,0,67.0,82,0,0
train,site_dynamic,low,95,0.75,0.75,0.0,True,1.0,1.0,0.1796875,0,0.0,7.5,15,15,0,51.0,63,0,0
train,site_dynamic,medium,95,1.0,1.0,0.1,True,1.0,1.0,0.2578125,0,0.0,11.5,22,22,0,68.0,82,0,0
train,site_dynamic,high,95,1.5,1.5,0.2,True,1.0,1.0,0.70703125,0,0.0,75.25,134,121,13,295.0,316,0,0
train,site_small,low,96,0.75,0.75,0.0,True,1.0,1.0,0.22,0,0.0,1.5,3,3,0,21.0,24,0,0
train,site_small,medium,96,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,20.0,24,0,0
train,site_small,high,96,1.5,1.5,0.2,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,8.0,13,0,0
train,site_medium,low,96,0.75,0.75,0.0,True,1.0,1.0,0.2193877551020408,0,0.0,4.5,7,5,2,55.0,62,0,0
train,site_medium,medium,96,1.0,1.0,0.1,True,1.0,1.0,0.22448979591836735,0,0.0,1.25,2,2,0,48.0,58,0,0
train,site_medium,high,96,1.5,1.5,0.2,True,1.0,1.0,0.2653061224489796,0,0.0,7.5,15,15,0,65.0,80,0,0
train,site_dynamic,low,96,0.75,0.75,0.0,True,1.0,1.0,0.32421875,0,0.0,17.25,33,32,1,100.0,112,0,0
train,site_dynamic,medium,96,1.0,1.0,0.1,True,1.0,1.0,0.26171875,0,0.0,7.25,14,14,0,83.0,97,0,0
train,site_dynamic,high,96,1.5,1.5,0.2,True,1.0,1.0,0.32421875,0,0.0,25.5,47,43,4,99.0,120,0,0
train,site_small,low,97,0.75,0.75,0.0,True,1.0,1.0,0.06,0,0.0,0.0,0,0,0,7.0,10,0,0
train,site_small,medium,97,1.0,1.0,0.1,True,1.0,1.0,0.29,0,0.0,0.5,1,1,0,30.0,34,0,0
train,site_small,high,97,1.5,1.5,0.2,True,1.0,1.0,0.13,0,0.0,2.0,4,4,0,15.0,20,0,0
train,site_medium,low,97,0.75,0.75,0.0,True,1.0,1.0,0.32142857142857145,0,0.0,4.5,9,9,0,73.0,79,0,0
train,site_medium,medium,97,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,2.0,4,4,0,47.0,56,0,0
train,site_medium,high,97,1.5,1.5,0.2,True,1.0,1.0,0.24489795918367346,0,0.0,8.25,15,15,0,52.0,65,0,0
train,site_dynamic,low,97,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,5.0,10,10,0,92.0,104,0,0
train,site_dynamic,medium,97,1.0,1.0,0.1,True,1.0,1.0,0.14453125,0,0.0,6.5,13,13,0,40.0,54,0,0
train,site_dynamic,high,97,1.5,1.5,0.2,True,1.0,1.0,0.375,0,0.0,27.0,50,48,2,139.0,162,0,0
train,site_small,low,98,0.75,0.75,0.0,True,1.0,1.0,0.05,0,0.0,0.0,0,0,0,5.0,8,0,0
train,site_small,medium,98,1.0,1.0,0.1,True,1.0,1.0,0.19,0,0.0,1.75,3,3,0,20.0,24,0,0
train,site_small,high,98,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,1.5,3,3,0,24.0,30,0,0
train,site_medium,low,98,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,1.0,2,2,0,40.0,47,0,0
train,site_medium,medium,98,1.0,1.0,0.1,True,1.0,1.0,0.5663265306122449,0,0.0,23.0,43,41,2,160.0,169,0,0
train,site_medium,high,98,1.5,1.5,0.2,True,1.0,1.0,0.3010204081632653,0,0.0,7.25,13,13,0,71.0,86,0,0
train,site_dynamic,low,98,0.75,0.75,0.0,True,1.0,1.0,0.23828125,0,0.0,8.0,16,16,0,69.0,81,0,0
train,site_dynamic,medium,98,1.0,1.0,0.1,True,1.0,1.0,0.29296875,0,0.0,17.5,34,34,0,101.0,115,0,0
train,site_dynamic,high,98,1.5,1.5,0.2,True,1.0,1.0,0.30078125,0,0.0,11.5,19,18,1,81.0,101,0,0
train,site_small,low,99,0.75,0.75,0.0,True,1.0,1.0,0.27,0,0.0,2.0,4,4,0,29.0,32,0,0
train,site_small,medium,99,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.25,2,2,0,22.0,26,0,0
train,site_small,high,99,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,4.0,6,4,2,28.0,33,0,0
train,site_medium,low,99,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,8.0,16,16,0,64.0,70,0,0
train,site_medium,medium,99,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,4.75,9,9,0,51.0,60,0,0
train,site_medium,high,99,1.5,1.5,0.2,True,1.0,1.0,0.2857142857142857,0,0.0,9.0,16,14,2,61.0,75,0,0
train,site_dynamic,low,99,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,10.0,18,18,0,72.0,84,0,0
train,site_dynamic,medium,99,1.0,1.0,0.1,True,1.0,1.0,0.31640625,0,0.0,16.5,31,30,1,93.0,108,0,0
train,site_dynamic,high,99,1.5,1.5,0.2,True,1.0,1.0,0.51953125,0,0.0,39.0,70,65,5,180.0,202,0,0
validation,site_small,low,1000,0.75,0.75,0.0,True,1.0,1.0,0.29,0,0.0,1.5,3,3,0,29.0,32,0,0
validation,site_small,medium,1000,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,3.0,6,6,0,21.0,25,0,0
validation,site_small,high,1000,1.5,1.5,0.2,True,1.0,1.0,0.33,0,0.0,2.75,5,5,0,32.0,38,0,0
validation,site_medium,low,1000,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,4.5,8,8,0,68.0,75,0,0
validation,site_medium,medium,1000,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,2.25,4,4,0,63.0,72,0,0
validation,site_medium,high,1000,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,12.0,22,20,2,56.0,70,0,0
validation,site_dynamic,low,1000,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,11.5,23,23,0,92.0,104,0,0
validation,site_dynamic,medium,1000,1.0,1.0,0.1,True,1.0,1.0,0.23046875,0,0.0,13.25,23,20,3,68.0,82,0,0
validation,site_dynamic,high,1000,1.5,1.5,0.2,True,1.0,1.0,0.4296875,0,0.0,31.25,57,54,3,142.0,162,0,0
validation,site_small,low,1001,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,2.0,4,4,0,16.0,18,0,0
validation,site_small,medium,1001,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,0.5,1,1,0,22.0,25,0,0
validation,site_small,high,1001,1.5,1.5,0.2,True,1.0,1.0,0.13,0,0.0,1.5,3,3,0,13.0,19,0,0
validation,site_medium,low,1001,0.75,0.75,0.0,True,1.0,1.0,0.16326530612244897,0,0.0,1.0,2,2,0,34.0,40,0,0
validation,site_medium,medium,1001,1.0,1.0,0.1,True,1.0,1.0,0.3520408163265306,0,0.0,6.5,11,9,2,84.0,94,0,0
validation,site_medium,high,1001,1.5,1.5,0.2,True,1.0,1.0,0.20918367346938777,0,0.0,11.5,23,23,0,46.0,59,0,0
validation,site_dynamic,low,1001,0.75,0.75,0.0,True,1.0,1.0,0.1875,0,0.0,6.5,12,11,1,59.0,70,0,0
validation,site_dynamic,medium,1001,1.0,1.0,0.1,False,0.9333333333333333,0.9333333333333333,0.6640625,0,0.0,70.5,117,103,14,388.0,400,0,0
validation,site_dynamic,high,1001,1.5,1.5,0.2,True,1.0,1.0,0.3046875,0,0.0,14.5,29,29,0,117.0,137,0,0
validation,site_small,low,1002,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,1.5,3,3,0,14.0,17,0,0
validation,site_small,medium,1002,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,1.0,2,2,0,18.0,22,0,0
validation,site_small,high,1002,1.5,1.5,0.2,True,1.0,1.0,0.51,0,0.0,7.0,13,12,1,54.0,60,0,0
validation,site_medium,low,1002,0.75,0.75,0.0,True,1.0,1.0,0.1836734693877551,0,0.0,3.5,7,7,0,36.0,43,0,0
validation,site_medium,medium,1002,1.0,1.0,0.1,True,1.0,1.0,0.2602040816326531,0,0.0,5.0,10,10,0,52.0,61,0,0
validation,site_medium,high,1002,1.5,1.5,0.2,True,1.0,1.0,0.3622448979591837,0,0.0,9.75,18,17,1,94.0,106,0,0
validation,site_dynamic,low,1002,0.75,0.75,0.0,True,1.0,1.0,0.234375,0,0.0,6.5,13,13,0,72.0,84,0,0
validation,site_dynamic,medium,1002,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,12.5,22,20,2,77.0,91,0,0
validation,site_dynamic,high,1002,1.5,1.5,0.2,True,1.0,1.0,0.265625,0,0.0,20.25,33,28,5,84.0,106,0,0
validation,site_small,low,1003,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,1.0,2,2,0,16.0,19,0,0
validation,site_small,medium,1003,1.0,1.0,0.1,True,1.0,1.0,0.22,0,0.0,1.5,3,3,0,21.0,25,0,0
validation,site_small,high,1003,1.5,1.5,0.2,True,1.0,1.0,0.31,0,0.0,6.0,11,10,1,30.0,35,0,0
validation,site_medium,low,1003,0.75,0.75,0.0,True,1.0,1.0,0.24489795918367346,0,0.0,6.0,12,12,0,50.0,57,0,0
validation,site_medium,medium,1003,1.0,1.0,0.1,True,1.0,1.0,0.24489795918367346,0,0.0,10.0,17,14,3,55.0,65,0,0
validation,site_medium,high,1003,1.5,1.5,0.2,True,1.0,1.0,0.3010204081632653,0,0.0,12.5,20,16,4,62.0,76,0,0
validation,site_dynamic,low,1003,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,9.0,16,15,1,75.0,85,0,0
validation,site_dynamic,medium,1003,1.0,1.0,0.1,True,1.0,1.0,0.28515625,0,0.0,12.5,25,25,0,73.0,87,0,0
validation,site_dynamic,high,1003,1.5,1.5,0.2,True,1.0,1.0,0.62109375,0,0.0,51.75,91,81,10,200.0,222,0,0
validation,site_small,low,1004,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,1.0,2,2,0,7.0,10,0,0
validation,site_small,medium,1004,1.0,1.0,0.1,True,1.0,1.0,0.27,0,0.0,4.0,8,8,0,30.0,34,0,0
validation,site_small,high,1004,1.5,1.5,0.2,True,1.0,1.0,0.16,0,0.0,1.5,3,3,0,18.0,24,0,0
validation,site_medium,low,1004,0.75,0.75,0.0,True,1.0,1.0,0.30612244897959184,0,0.0,1.5,3,3,0,61.0,68,0,0
validation,site_medium,medium,1004,1.0,1.0,0.1,True,1.0,1.0,0.22959183673469388,0,0.0,5.5,11,11,0,53.0,61,0,0
validation,site_medium,high,1004,1.5,1.5,0.2,True,1.0,1.0,0.7346938775510204,0,0.0,39.0,70,65,5,223.0,237,0,0
validation,site_dynamic,low,1004,0.75,0.75,0.0,True,1.0,1.0,0.1875,0,0.0,7.5,15,15,0,107.0,119,0,0
validation,site_dynamic,medium,1004,1.0,1.0,0.1,True,1.0,1.0,0.23046875,0,0.0,8.0,15,14,1,69.0,83,0,0
validation,site_dynamic,high,1004,1.5,1.5,0.2,True,1.0,1.0,0.33203125,0,0.0,18.5,33,32,1,99.0,121,0,0
validation,site_small,low,1005,0.75,0.75,0.0,True,1.0,1.0,0.13,0,0.0,2.0,4,4,0,16.0,19,0,0
validation,site_small,medium,1005,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,1.0,1,0,1,19.0,23,0,0
validation,site_small,high,1005,1.5,1.5,0.2,True,1.0,1.0,0.14,0,0.0,1.0,2,2,0,14.0,20,0,0
validation,site_medium,low,1005,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,3.5,7,7,0,53.0,60,0,0
validation,site_medium,medium,1005,1.0,1.0,0.1,True,1.0,1.0,0.14795918367346939,0,0.0,3.0,5,5,0,29.0,39,0,0
validation,site_medium,high,1005,1.5,1.5,0.2,True,1.0,1.0,0.29081632653061223,0,0.0,8.0,15,14,1,59.0,73,0,0
validation,site_dynamic,low,1005,0.75,0.75,0.0,True,1.0,1.0,0.2890625,0,0.0,19.0,35,32,3,96.0,108,0,0
validation,site_dynamic,medium,1005,1.0,1.0,0.1,True,1.0,1.0,0.3125,0,0.0,17.0,33,32,1,106.0,120,0,0
validation,site_dynamic,high,1005,1.5,1.5,0.2,True,1.0,1.0,0.28515625,0,0.0,24.5,43,41,2,93.0,114,0,0
validation,site_small,low,1006,0.75,0.75,0.0,True,1.0,1.0,0.19,0,0.0,1.0,2,2,0,19.0,22,0,0
validation,site_small,medium,1006,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,4.5,7,5,2,29.0,33,0,0
validation,site_small,high,1006,1.5,1.5,0.2,True,1.0,1.0,0.15,0,0.0,1.0,2,2,0,14.0,20,0,0
validation,site_medium,low,1006,0.75,0.75,0.0,True,1.0,1.0,0.24489795918367346,0,0.0,2.75,5,5,0,53.0,59,0,0
validation,site_medium,medium,1006,1.0,1.0,0.1,True,1.0,1.0,0.16326530612244897,0,0.0,3.0,6,6,0,32.0,41,0,0
validation,site_medium,high,1006,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,12.0,20,17,3,60.0,74,0,0
validation,site_dynamic,low,1006,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,12.5,24,23,1,76.0,88,0,0
validation,site_dynamic,medium,1006,1.0,1.0,0.1,True,1.0,1.0,0.23828125,0,0.0,7.75,15,15,0,71.0,85,0,0
validation,site_dynamic,high,1006,1.5,1.5,0.2,True,1.0,1.0,0.328125,0,0.0,25.25,47,45,2,92.0,111,0,0
validation,site_small,low,1007,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,1.5,3,3,0,7.0,10,0,0
validation,site_small,medium,1007,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,1.5,3,3,0,17.0,21,0,0
validation,site_small,high,1007,1.5,1.5,0.2,True,1.0,1.0,0.21,0,0.0,3.0,6,6,0,26.0,32,0,0
validation,site_medium,low,1007,0.75,0.75,0.0,True,1.0,1.0,0.19387755102040816,0,0.0,4.0,7,7,0,37.0,44,0,0
validation,site_medium,medium,1007,1.0,1.0,0.1,True,1.0,1.0,0.4489795918367347,0,0.0,9.75,16,13,3,111.0,121,0,0
validation,site_medium,high,1007,1.5,1.5,0.2,True,1.0,1.0,0.3010204081632653,0,0.0,3.75,5,4,1,63.0,76,0,0
validation,site_dynamic,low,1007,0.75,0.75,0.0,True,1.0,1.0,0.30078125,0,0.0,7.75,15,15,0,83.0,94,0,0
validation,site_dynamic,medium,1007,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,13.25,26,26,0,83.0,96,0,0
validation,site_dynamic,high,1007,1.5,1.5,0.2,True,1.0,1.0,0.28125,0,0.0,13.5,25,25,0,100.0,120,0,0
validation,site_small,low,1008,0.75,0.75,0.0,True,1.0,1.0,0.23,0,0.0,2.0,4,4,0,22.0,25,0,0
validation,site_small,medium,1008,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,1.25,2,2,0,17.0,21,0,0
validation,site_small,high,1008,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,0.5,1,1,0,25.0,30,0,0
validation,site_medium,low,1008,0.75,0.75,0.0,True,1.0,1.0,0.2857142857142857,0,0.0,8.5,17,17,0,57.0,64,0,0
validation,site_medium,medium,1008,1.0,1.0,0.1,True,1.0,1.0,0.29081632653061223,0,0.0,11.0,20,18,2,63.0,72,0,0
validation,site_medium,high,1008,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,10.0,19,19,0,61.0,75,0,0
validation,site_dynamic,low,1008,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,6.0,12,12,0,73.0,85,0,0
validation,site_dynamic,medium,1008,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,14.25,26,25,1,95.0,109,0,0
validation,site_dynamic,high,1008,1.5,1.5,0.2,True,1.0,1.0,0.3515625,0,0.0,27.25,51,50,1,130.0,151,0,0
validation,site_small,low,1009,0.75,0.75,0.0,True,1.0,1.0,0.1,0,0.0,0.5,1,1,0,10.0,12,0,0
validation,site_small,medium,1009,1.0,1.0,0.1,True,1.0,1.0,0.28,0,0.0,2.0,4,4,0,28.0,31,0,0
validation,site_small,high,1009,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,4.0,8,8,0,36.0,42,0,0
validation,site_medium,low,1009,0.75,0.75,0.0,True,1.0,1.0,0.24489795918367346,0,0.0,2.5,5,5,0,56.0,62,0,0
validation,site_medium,medium,1009,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,12.0,24,24,0,67.0,75,0,0
validation,site_medium,high,1009,1.5,1.5,0.2,True,1.0,1.0,0.7193877551020408,0,0.0,45.25,84,81,3,253.0,267,0,0
validation,site_dynamic,low,1009,0.75,0.75,0.0,True,1.0,1.0,0.2890625,0,0.0,11.0,21,21,0,83.0,94,0,0
validation,site_dynamic,medium,1009,1.0,1.0,0.1,True,1.0,1.0,0.234375,0,0.0,32.0,63,62,1,356.0,371,0,0
validation,site_dynamic,high,1009,1.5,1.5,0.2,True,1.0,1.0,0.296875,0,0.0,14.0,26,24,2,88.0,106,0,0
validation,site_small,low,1010,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,1.0,1,1,0,7.0,10,0,0
validation,site_small,medium,1010,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,3.0,6,6,0,18.0,22,0,0
validation,site_small,high,1010,1.5,1.5,0.2,True,1.0,1.0,0.6,0,0.0,9.75,16,13,3,67.0,73,0,0
validation,site_medium,low,1010,0.75,0.75,0.0,True,1.0,1.0,0.18877551020408162,0,0.0,2.5,5,5,0,47.0,54,0,0
validation,site_medium,medium,1010,1.0,1.0,0.1,True,1.0,1.0,0.34183673469387754,0,0.0,5.25,10,10,0,69.0,79,0,0
validation,site_medium,high,1010,1.5,1.5,0.2,True,1.0,1.0,0.2653061224489796,0,0.0,12.5,22,20,2,60.0,75,0,0
validation,site_dynamic,low,1010,0.75,0.75,0.0,True,1.0,1.0,0.28515625,0,0.0,6.75,12,11,1,85.0,97,0,0
validation,site_dynamic,medium,1010,1.0,1.0,0.1,True,1.0,1.0,0.2109375,0,0.0,11.75,20,17,3,65.0,79,0,0
validation,site_dynamic,high,1010,1.5,1.5,0.2,True,1.0,1.0,0.234375,0,0.0,12.5,24,24,0,70.0,90,0,0
validation,site_small,low,1011,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,0.5,1,1,0,8.0,11,0,0
validation,site_small,medium,1011,1.0,1.0,0.1,True,1.0,1.0,0.1,0,0.0,0.0,0,0,0,9.0,12,0,0
validation,site_small,high,1011,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,1.5,3,3,0,21.0,26,0,0
validation,site_medium,low,1011,0.75,0.75,0.0,True,1.0,1.0,0.23979591836734693,0,0.0,0.5,1,1,0,48.0,55,0,0
validation,site_medium,medium,1011,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,7.0,14,14,0,52.0,62,0,0
validation,site_medium,high,1011,1.5,1.5,0.2,True,1.0,1.0,0.2857142857142857,0,0.0,12.5,24,23,1,71.0,83,0,0
validation,site_dynamic,low,1011,0.75,0.75,0.0,True,1.0,1.0,0.3359375,0,0.0,12.75,24,24,0,99.0,111,0,0
validation,site_dynamic,medium,1011,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,16.75,33,33,0,87.0,102,0,0
validation,site_dynamic,high,1011,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,13.5,25,25,0,81.0,103,0,0
validation,site_small,low,1012,0.75,0.75,0.0,True,1.0,1.0,0.16,0,0.0,0.0,0,0,0,15.0,18,0,0
validation,site_small,medium,1012,1.0,1.0,0.1,True,1.0,1.0,0.68,0,0.0,6.25,8,5,3,82.0,86,0,0
validation,site_small,high,1012,1.5,1.5,0.2,True,1.0,1.0,0.4,0,0.0,5.75,11,11,0,40.0,45,0,0
validation,site_medium,low,1012,0.75,0.75,0.0,True,1.0,1.0,0.17346938775510204,0,0.0,3.5,7,7,0,34.0,41,0,0
validation,site_medium,medium,1012,1.0,1.0,0.1,True,1.0,1.0,0.17857142857142858,0,0.0,7.5,14,13,1,36.0,46,0,0
validation,site_medium,high,1012,1.5,1.5,0.2,True,1.0,1.0,0.22959183673469388,0,0.0,13.0,21,17,4,44.0,59,0,0
validation,site_dynamic,low,1012,0.75,0.75,0.0,True,1.0,1.0,0.21875,0,0.0,10.0,17,14,3,56.0,68,0,0
validation,site_dynamic,medium,1012,1.0,1.0,0.1,True,1.0,1.0,0.3125,0,0.0,17.75,34,33,1,89.0,104,0,0
validation,site_dynamic,high,1012,1.5,1.5,0.2,True,1.0,1.0,0.3125,0,0.0,20.25,37,35,2,90.0,110,0,0
validation,site_small,low,1013,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,0.5,1,1,0,6.0,8,0,0
validation,site_small,medium,1013,1.0,1.0,0.1,True,1.0,1.0,0.28,0,0.0,2.0,4,4,0,31.0,35,0,0
validation,site_small,high,1013,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,3.0,3,1,2,22.0,27,0,0
validation,site_medium,low,1013,0.75,0.75,0.0,True,1.0,1.0,0.32142857142857145,0,0.0,7.0,13,12,1,86.0,92,0,0
validation,site_medium,medium,1013,1.0,1.0,0.1,True,1.0,1.0,0.7704081632653061,0,0.0,41.75,73,65,8,246.0,256,0,0
validation,site_medium,high,1013,1.5,1.5,0.2,True,1.0,1.0,0.30612244897959184,0,0.0,10.0,18,16,2,61.0,72,0,0
validation,site_dynamic,low,1013,0.75,0.75,0.0,True,1.0,1.0,0.2421875,0,0.0,5.5,11,11,0,69.0,80,0,0
validation,site_dynamic,medium,1013,1.0,1.0,0.1,True,1.0,1.0,0.1796875,0,0.0,8.5,16,16,0,55.0,70,0,0
validation,site_dynamic,high,1013,1.5,1.5,0.2,True,1.0,1.0,0.24609375,0,0.0,24.5,47,45,2,78.0,100,0,0
validation,site_small,low,1014,0.75,0.75,0.0,True,1.0,1.0,0.19,0,0.0,0.5,1,1,0,19.0,22,0,0
validation,site_small,medium,1014,1.0,1.0,0.1,True,1.0,1.0,0.15,0,0.0,0.0,0,0,0,16.0,20,0,0
validation,site_small,high,1014,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,3.0,5,4,1,23.0,29,0,0
validation,site_medium,low,1014,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,1.5,3,3,0,42.0,49,0,0
validation,site_medium,medium,1014,1.0,1.0,0.1,True,1.0,1.0,0.30612244897959184,0,0.0,9.0,18,18,0,67.0,77,0,0
validation,site_medium,high,1014,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,8.0,16,16,0,71.0,85,0,0
validation,site_dynamic,low,1014,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,6.5,13,13,0,57.0,68,0,0
validation,site_dynamic,medium,1014,1.0,1.0,0.1,True,1.0,1.0,0.26171875,0,0.0,12.0,23,23,0,74.0,88,0,0
validation,site_dynamic,high,1014,1.5,1.5,0.2,True,1.0,1.0,0.26953125,0,0.0,23.5,43,41,2,85.0,105,0,0
validation,site_small,low,1015,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,0.0,0,0,0,7.0,10,0,0
validation,site_small,medium,1015,1.0,1.0,0.1,True,1.0,1.0,0.07,0,0.0,0.0,0,0,0,6.0,9,0,0
validation,site_small,high,1015,1.5,1.5,0.2,True,1.0,1.0,0.4,0,0.0,6.0,10,8,2,44.0,49,0,0
validation,site_medium,low,1015,0.75,0.75,0.0,True,1.0,1.0,0.29081632653061223,0,0.0,5.0,10,10,0,65.0,72,0,0
validation,site_medium,medium,1015,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,4.5,9,9,0,42.0,52,0,0
validation,site_medium,high,1015,1.5,1.5,0.2,True,1.0,1.0,0.29081632653061223,0,0.0,7.0,13,12,1,57.0,71,0,0
validation,site_dynamic,low,1015,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,10.75,19,17,2,75.0,86,0,0
validation,site_dynamic,medium,1015,1.0,1.0,0.1,True,1.0,1.0,0.18359375,0,0.0,8.0,16,16,0,53.0,65,0,0
validation,site_dynamic,high,1015,1.5,1.5,0.2,True,1.0,1.0,0.33984375,0,0.0,24.5,45,43,2,109.0,131,0,0
validation,site_small,low,1016,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,1.5,3,3,0,20.0,23,0,0
validation,site_small,medium,1016,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,1.0,2,2,0,20.0,24,0,0
validation,site_small,high,1016,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,0.0,0,0,0,24.0,29,0,0
validation,site_medium,low,1016,0.75,0.75,0.0,True,1.0,1.0,0.2653061224489796,0,0.0,2.5,5,5,0,67.0,73,0,0
validation,site_medium,medium,1016,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,9.5,19,19,0,51.0,60,0,0
validation,site_medium,high,1016,1.5,1.5,0.2,True,1.0,1.0,0.29591836734693877,0,0.0,13.5,25,25,0,64.0,76,0,0
validation,site_dynamic,low,1016,0.75,0.75,0.0,True,1.0,1.0,0.171875,0,0.0,6.0,12,12,0,56.0,68,0,0
